conversation_id,customer_tweet_id,brand_tweet_id,timestamp,customer_message,brand_response,conversation_history,conversation_turns,is_multi_brand_candidate,intent,rule_confidence,needs_manual_review,matched_patterns
2118489,2118491,2118490,2017-11-08T14:35:01+00:00,My laptop charger caught on fire today... @115858 you going to give me 85 dollars to get a new one?,"@624347 We'd like to look into this with you to see how we can help. Let us know what country you're in, via DM, to get started: https://t.co/GDrqU22YpT",customer: My laptop charger caught on fire today... @115858 you going to give me 85 dollars to get a new one?,2,0,billing_payment,0.99,True,charg(?:e|ed|ing)
2119403,2119405,2119404,2017-11-08T14:59:00+00:00,@115858 can you please fix all these I️ it’s becoming quite annoying with all the symbols all over my social media and when I’m texting. We need an update or solution to this bug preferably tomorrow. I’m sure I’m not the only one who feels this way about it.,@624576 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,customer: @115858 can you please fix all these I️ it’s becoming quite annoying with all the symbols all over my social media and when I’m texting. We need an update or solution to this bug preferably tomorrow. I’m sure I’m not the only one who feels this way about it.,2,0,app_software_issue,0.99,False,update\b;bug\b
2120151,2120153,2120152,2017-11-08T15:18:27+00:00,"Ok @115858, I’m getting real sick and tired of this bullshit glitch. I️ can’t deal 🙄",@624740 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,"customer: Ok @115858, I’m getting real sick and tired of this bullshit glitch. I️ can’t deal 🙄",2,0,app_software_issue,0.99,True,glitch
2121043,2121045,2121044,2017-11-08T15:28:00+00:00,@AppleSupport I’m sick of this glitch when I type “I” it looks like I️ ... FIX IT!,@624934 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,customer: @AppleSupport I’m sick of this glitch when I type “I” it looks like I️ ... FIX IT!,2,0,app_software_issue,0.99,True,glitch
2121047,2121050,2121048,2017-11-08T15:27:00+00:00,@AppleSupport Is there a way to change the language in the Apple Store app? I don’t speak French… https://t.co/s11mPEaDBt,@591840 We know how important it is to have your device and apps in your preferred language. Is this the only app in French?,customer: @AppleSupport Is there a way to change the language in the Apple Store app? I don’t speak French… https://t.co/s11mPEaDBt,4,0,app_software_issue,0.99,True,app\b
2121063,2121066,2121064,2017-11-08T15:26:32+00:00,@AppleSupport iPhone 8 touchID doesnt unlock while charging on 110v w/ 61w laptop charger to usbc lightning cable just uh.. so you guys know,@624940 We'd love to help. Does the Touch ID work while charging the device using the 5W adapter that came with the device?,customer: @AppleSupport iPhone 8 touchID doesnt unlock while charging on 110v w/ 61w laptop charger to usbc lightning cable just uh.. so you guys know,7,0,billing_payment,0.99,True,charg(?:e|ed|ing)
2121540,2121543,2121541,2017-11-08T15:47:32+00:00,@AppleSupport Still getting mail account error on my 365 account on iPhone 7 Plus - every iOS 11 version so far has had it,@625055 We're here to get you back to getting your important mail. What's the error message you are receiving?,customer: @AppleSupport Still getting mail account error on my 365 account on iPhone 7 Plus - every iOS 11 version so far has had it,4,0,app_software_issue,0.99,False,ios\b;error\b
2121757,2121760,2121758,2017-11-08T15:35:01+00:00,"@AppleSupport is crazy. Can’t set up cellular on my Apple Watch, tech support tells me to put sim card into watch. 😳",@625118 Hey there! We'd like to help! Let us know if this article helps: https://t.co/KOL5yoJPjs,"customer: @AppleSupport is crazy. Can’t set up cellular on my Apple Watch, tech support tells me to put sim card into watch. 😳",5,0,connectivity_issue,0.99,True,cellular
2121764,2121766,2121765,2017-11-08T15:34:28+00:00,@AppleSupport could you help me and let me know as of why am I not seeing the new colourized notifications for your @115948 app on my Android device? #help,@309031 We'd love to help. Send us a DM with some more details so we can get to the bottom of this. https://t.co/GDrqU22YpT,customer: @AppleSupport could you help me and let me know as of why am I not seeing the new colourized notifications for your @115948 app on my Android device? #help,2,0,app_software_issue,0.99,True,app\b
2122552,2122554,2122553,2017-11-08T15:57:00+00:00,"fix the damn glitch already @AppleSupport 

thank you!",@625301 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,"customer: fix the damn glitch already @AppleSupport 

thank you!",2,0,app_software_issue,0.99,True,glitch
2123198,2123201,2123199,2017-11-08T17:58:29+00:00,@248452 @115858 @115948 The fucking music wont play and nothing works anymore theres sooo many glitches,@623046 Let's get together in DM and see what we can do to help out. https://t.co/GDrqU22YpT,"customer: I’m going to use my 280 characters to say a big fuck you to @115858 and @115948 fuck you and your ugly ass update you ruined my phone steve jobs would be fucking disappointed with yall i cant believe you guys fucked up yet again this bad bring back the old IOS 👏🏼
customer: @623046 @115858 @115948 What happened babe
customer: @248452 @115858 @115948 The fucking music wont play and nothing works anymore theres sooo many glitches",5,0,app_software_issue,0.99,True,glitch
2123244,2123246,2123245,2017-11-08T17:53:27+00:00,But FR.. how long will it take @115858 to fix the freaking I️ glitch?!?!! 🤦🏼‍♀️ #getyoshittogetherapple #frustrated,@625469 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,customer: But FR.. how long will it take @115858 to fix the freaking I️ glitch?!?!! 🤦🏼‍♀️ #getyoshittogetherapple #frustrated,2,0,app_software_issue,0.99,True,glitch
2123924,2123926,2123925,2017-11-08T18:06:29+00:00,@115858 When is this update coming out so I️ can use my I️!?,@625628 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,customer: @115858 When is this update coming out so I️ can use my I️!?,2,0,app_software_issue,0.99,True,update\b
2123936,2123938,2123937,2017-11-08T18:04:36+00:00,Mi iPhone 7 Plus presenta algunos problemas con App que se cierran u demoran para responder abrir la app que presiono. @119459 @119460 @624212 @AppleSupport @115858,@624211 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,customer: Mi iPhone 7 Plus presenta algunos problemas con App que se cierran u demoran para responder abrir la app que presiono. @119459 @119460 @624212 @AppleSupport @115858,2,0,app_software_issue,0.99,True,app\b
2125110,2125113,2125111,2017-11-08T18:24:33+00:00,@115858 Why are my I’s turning into fucking question marks shits pissing me off!!,@625838 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,customer: @115858 Why are my I’s turning into fucking question marks shits pissing me off!!,4,0,general_information,0.99,True,question\b
2125987,2125989,2125988,2017-11-08T18:46:30+00:00,The ONE time I need to download an app..  @AppleSupport https://t.co/nu8DwEGZES,@626068 We're here to help. Let's take this to DM so we can better assist you. https://t.co/GDrqU22YpT,customer: The ONE time I need to download an app..  @AppleSupport https://t.co/nu8DwEGZES,2,0,app_software_issue,0.99,True,app\b
2126038,2126040,2126039,2017-11-08T18:37:01+00:00,My phone is actually the shittiest phone ever now thx @115858 now my phone tweaks even more than it used too &amp; im too broke to buy a new one😍,@626086 Let's get to the bottom of this. Which version of iOS are you running on your iPhone? Reply in DM to get started. https://t.co/GDrqU22YpT,customer: My phone is actually the shittiest phone ever now thx @115858 now my phone tweaks even more than it used too &amp; im too broke to buy a new one😍,2,0,order_purchase,0.99,True,buy\b
2127346,2127349,2127347,2017-11-08T18:55:34+00:00,"@AppleSupport why does my action center no longer turn off my WiFi or Bluetooth? It just stealths them for a mo and brings them right the hell back a little later. Stop acting like stupid things like that help me, I know when I want my stuff on","@626361 Here is a great source to help better explain these features: https://t.co/G7BHuQnDS6 If you still have questions, let us know.","customer: @AppleSupport why does my action center no longer turn off my WiFi or Bluetooth? It just stealths them for a mo and brings them right the hell back a little later. Stop acting like stupid things like that help me, I know when I want my stuff on",3,0,connectivity_issue,0.99,False,wi[ -]?fi;bluetooth
2127404,2127406,2127405,2017-11-08T18:50:37+00:00,Is it me or is the new update of OS on mac book pro retina making it slow? #apple #macbookpro @115858,@626380 Thanks for reaching out to us for support. We would love to help you. Please DM us so that we can look into this together. https://t.co/GDrqU22YpT,customer: Is it me or is the new update of OS on mac book pro retina making it slow? #apple #macbookpro @115858,2,0,app_software_issue,0.99,False,update\b;slow\b
2128130,2128134,2128131,2017-11-08T19:17:29+00:00,"My @115858 @797 is horrible now. This update was a major setback and it is impacting my super busy professional life. Thank you, @115858 . I hope this is being addressed. #worstever","@626517 We're here to help. To start, what device model are you using and what issue(s) are you experiencing exactly?","customer: My @115858 @797 is horrible now. This update was a major setback and it is impacting my super busy professional life. Thank you, @115858 . I hope this is being addressed. #worstever",5,0,app_software_issue,0.99,True,update\b
2129147,2129150,2129148,2017-11-08T19:29:34+00:00,@AppleSupport when update to 11.1 my iPhone doesn’t work ! Also what amounts to unauthorised modification in the technical language?,@626761 We’d like to see how we can help. Can you DM us some more details about the issue you're having? https://t.co/GDrqU22YpT,customer: @AppleSupport when update to 11.1 my iPhone doesn’t work ! Also what amounts to unauthorised modification in the technical language?,4,0,app_software_issue,0.99,True,update\b
2129159,2129161,2129160,2017-11-08T19:28:01+00:00,@AppleSupport which iOS version will be fixing this notifications bug and 3d touch switching between apps ? https://t.co/7WmYEqEoqU,@626766 That’s unexpected. Let us know which version of iOS you’re currently running in DM. We’ll continue from there. https://t.co/GDrqU22YpT,customer: @AppleSupport which iOS version will be fixing this notifications bug and 3d touch switching between apps ? https://t.co/7WmYEqEoqU,2,0,app_software_issue,0.99,False,ios\b;bug\b
2129200,2129202,2129201,2017-11-08T19:24:29+00:00,Why is my iPhone 8 slow &amp; lagging @AppleSupport,@626780 Let's take a look together. Which iOS version do you currently have installed on your 8? Let us know more in DM. https://t.co/GDrqU22YpT,customer: Why is my iPhone 8 slow &amp; lagging @AppleSupport,2,0,app_software_issue,0.99,True,slow\b
2129238,2129240,2129242,2017-11-08T20:20:01+00:00,"@AppleSupport yes. I've tried everything from hard reset, soft reset, DFU mode and even wiping it clean.. still frozen on apple logo screen!",@626793 Do you have a computer with iTunes installed? Please let us know in DM and we'll continue there. https://t.co/GDrqU22YpT,"customer: I attempted to update my iPhone, the shit froze on the apple logo screen &amp; now I'm without a phone. thank you @115858 😁
brand: @626793 Hi. We're here for you. Have you check out the steps under ""if the update doesn't complete"" here: https://t.co/Ui1yTnOCUz
customer: @AppleSupport yes. I've tried everything from hard reset, soft reset, DFU mode and even wiping it clean.. still frozen on apple logo screen!",4,0,device_issue,0.99,True,screen\b
