conversation_id,customer_tweet_id,brand_tweet_id,timestamp,customer_message,brand_response,conversation_history,conversation_turns,is_multi_brand_candidate
2792040,2792042,2792041,2017-11-21T20:47:32+00:00,The battery life on my iPhone 7plus has gone down from 1.5 days to 1 day. I dont know if I am using it too much or it is because of new software update. @115858,"@779228 Let's work together and figure out what's going on with your iPhone 7 Plus battery. When you say that the battery life has gone down to 1 day, is that from 100% charged to when you see the 20% low battery warning? Let us know, and we'll do everything we can to help.",customer: The battery life on my iPhone 7plus has gone down from 1.5 days to 1 day. I dont know if I am using it too much or it is because of new software update. @115858,2,0
2793169,2793171,2793170,2017-11-21T21:24:33+00:00,@115858 can u tell me how to fix I.T from auto populating every time I want to use “it” in a sentence? I.T just started after the 11.2 release,@239242 We certainly would like to look into this issue with you. Can you DM us? We will go from there. https://t.co/GDrqU22YpT,customer: @115858 can u tell me how to fix I.T from auto populating every time I want to use “it” in a sentence? I.T just started after the 11.2 release,2,0
2795458,2795461,2795459,2017-11-21T22:24:09+00:00,also I will be switching to windows and getting a pc. I’m never giving Apple my money again @115858,@780065 We’re happy to help with any complications you’re facing after updating. Could you let us know more details via a DM? We’ll move from there. https://t.co/GDrqU2kzhr,customer: also I will be switching to windows and getting a pc. I’m never giving Apple my money again @115858,3,0
2799404,2799406,2799405,2017-11-21T23:54:30+00:00,"@AppleSupport Hi, I just install the last upgrade to my iPhone7 plus, but now I can’t get into my Apple ID.
Every time it fails, I change the password 2 times, even that it is  not acepted. https://t.co/kYVM1ZbaYl",@781035 We're happy to help! Are you able to sign into https://t.co/bq19gX3X68 successfully? Join us in DM with the answer. https://t.co/GDrqU22YpT,"customer: @AppleSupport Hi, I just install the last upgrade to my iPhone7 plus, but now I can’t get into my Apple ID.
Every time it fails, I change the password 2 times, even that it is  not acepted. https://t.co/kYVM1ZbaYl",2,0
2799432,2799435,2799433,2017-11-21T23:49:00+00:00,@115858 @6990 why isn’t FaceTime working right now? I need to see @107462 face 😭😭😭,@781040 Go ahead and let us know what issues you're having using FaceTime and we'd be happy to help out so you can get back to seeing your friends and family.,customer: @115858 @6990 why isn’t FaceTime working right now? I need to see @107462 face 😭😭😭,8,0
2799432,2799434,2799436,2017-11-21T23:59:25+00:00,"@AppleSupport I’m in Australia and I’m calling the U.S. the phone rings, I see a “connecting” message, then a black screen.","@781040 Got it. Which device are you currently using to FaceTime? Also, what software version is that device running?","customer: @115858 @6990 why isn’t FaceTime working right now? I need to see @107462 face 😭😭😭
brand: @781040 Go ahead and let us know what issues you're having using FaceTime and we'd be happy to help out so you can get back to seeing your friends and family.
customer: @AppleSupport I’m in Australia and I’m calling the U.S. the phone rings, I see a “connecting” message, then a black screen.",8,0
2799432,2799437,2799438,2017-11-22T00:13:00+00:00,"@AppleSupport iPhone 7, currently running iOS 11.1","@781040 Good to know. We have had some updates since iOS 11.1. We suggest backing up your iPhone to start. Then update iOS to its latest version. If the other party you're trying to FaceTime isn't fully up to date, you may want to let them know to update as well.","customer: @115858 @6990 why isn’t FaceTime working right now? I need to see @107462 face 😭😭😭
brand: @781040 Go ahead and let us know what issues you're having using FaceTime and we'd be happy to help out so you can get back to seeing your friends and family.
customer: @AppleSupport I’m in Australia and I’m calling the U.S. the phone rings, I see a “connecting” message, then a black screen.
brand: @781040 Got it. Which device are you currently using to FaceTime? Also, what software version is that device running?
customer: @AppleSupport iPhone 7, currently running iOS 11.1",8,0
2799432,2799439,2799440,2017-11-22T00:19:00+00:00,"@AppleSupport Thanks girl! 

Sis @107462 ⬇️",@781040 We're always happy to help. Feel free to reach back out to us if you still need help.,"customer: @115858 @6990 why isn’t FaceTime working right now? I need to see @107462 face 😭😭😭
brand: @781040 Go ahead and let us know what issues you're having using FaceTime and we'd be happy to help out so you can get back to seeing your friends and family.
customer: @AppleSupport I’m in Australia and I’m calling the U.S. the phone rings, I see a “connecting” message, then a black screen.
brand: @781040 Got it. Which device are you currently using to FaceTime? Also, what software version is that device running?
customer: @AppleSupport iPhone 7, currently running iOS 11.1
brand: @781040 Good to know. We have had some updates since iOS 11.1. We suggest backing up your iPhone to start. Then update iOS to its latest version. If the other party you're trying to FaceTime isn't fully up to date, you may want to let them know to update as well.
customer: @AppleSupport Thanks girl! 

Sis @107462 ⬇️",8,0
2813611,2813614,2813612,2017-11-27T02:00:37+00:00,I can't use logic 9 after this update new update? @115858 what are you doing?,@784489 We'd like to get you to the team that best supports Logic Pro. Please reach an Advisor here: https://t.co/IBIY3vMgPj,customer: I can't use logic 9 after this update new update? @115858 what are you doing?,3,0
2821532,2821535,2821533,2017-11-11T21:42:31+00:00,"@AppleSupport help me out &amp; tell me why after I’ve done EVERYTHING even factory reset my iPhone 7plus that’s only 1yr old, it keeps crashing. My phone died after fully charged from turning on &amp; off the whole time I was asleep. Plz tell me it’s fixable 😩","@786349 That's certainly not something we want anyone to experience with their iPhone so we'd love to help. DM us more details, including which version of iOS it's running and when this started, and we'll team up to get these issues resolved. https://t.co/GDrqU22YpT","customer: @AppleSupport help me out &amp; tell me why after I’ve done EVERYTHING even factory reset my iPhone 7plus that’s only 1yr old, it keeps crashing. My phone died after fully charged from turning on &amp; off the whole time I was asleep. Plz tell me it’s fixable 😩",3,0
2825411,2825413,2825412,2017-12-02T17:07:29+00:00,Why can’t @115858 repaire screens in @331101 stores?! The nearest apple store is a 3 hour drive away! Not happy 😡,"@787115 We know how important it is to have a working iPhone. We have a full list of Apple Authorized Service Providers here: https://t.co/6J9VP0EUNO If you'd like more help, DM us, we'd be happy to help. https://t.co/GDrqU22YpT",customer: Why can’t @115858 repaire screens in @331101 stores?! The nearest apple store is a 3 hour drive away! Not happy 😡,2,0
2834335,2834337,2834336,2017-11-27T14:41:29+00:00,@AppleSupport Is music streaming possible on the non LTE Apple Watch 3,@662533 Great question. Check out this article for more information: https://t.co/kPrTO9IGph,customer: @AppleSupport Is music streaming possible on the non LTE Apple Watch 3,2,0
2837122,2837125,2837123,2017-11-27T15:39:00+00:00,@applesupport my iPhone 6s drainedd’ 33% in less than 2 hours... 🤨🤨,@626239 We're happy to assist. Which iOS version are you currently running? Go to Settings &gt; General &gt; About for the version.,customer: @applesupport my iPhone 6s drainedd’ 33% in less than 2 hours... 🤨🤨,4,0
2837122,2837124,2837126,2017-11-27T16:08:01+00:00,@AppleSupport 11.1.1,"@626239 Thank you for that information.  Please back up and update to our latest iOS, 11.1.2, and let us know if the issue persists. These steps here will walk you through the process: https://t.co/80YRnjDFDk","customer: @applesupport my iPhone 6s drainedd’ 33% in less than 2 hours... 🤨🤨
brand: @626239 We're happy to assist. Which iOS version are you currently running? Go to Settings &gt; General &gt; About for the version.
customer: @AppleSupport 11.1.1",4,0
2841171,2841173,2841172,2017-11-12T22:23:36+00:00,@AppleSupport new update is failing - restarted about 10 times and the same screen - seems to be no way to quit it either https://t.co/4YiQjkUoQh,@790573 We know how important it is to keep your Mac up-to-date. Do you have a Time Machine backup? We ask as we want to be sure your data is secure before advising on next best steps. Did you try updating on another Wi-Fi network? Please DM us here: https://t.co/GDrqU22YpT,customer: @AppleSupport new update is failing - restarted about 10 times and the same screen - seems to be no way to quit it either https://t.co/4YiQjkUoQh,2,0
2845728,2845730,2845729,2017-11-27T17:48:25+00:00,Yo @AppleSupport ever since I updated my phone it has been connected to a different Apple ID. I can’t update any of my apps because of this.,@791537 Thanks for reaching out and providing detailed information.  We want to help.  Let's continue this conversation in DM.  Do you have more than one Apple ID? https://t.co/GDrqU22YpT,customer: Yo @AppleSupport ever since I updated my phone it has been connected to a different Apple ID. I can’t update any of my apps because of this.,2,0
2847500,2847503,2847501,2017-11-27T18:35:30+00:00,@AppleSupport I Did The Most Recent Updates And My Battery Life Is Just Crap What’s Up With That ? 🤷🏽‍♀️,"@791931 We understand the concern regarding battery life and we're here to help. Are you referring to update iOS 11.1.2? If so, do you recall when you updated?",customer: @AppleSupport I Did The Most Recent Updates And My Battery Life Is Just Crap What’s Up With That ? 🤷🏽‍♀️,7,0
